1, 26, 3, 3, 12, 8, 2, 0.0168
1, 3, 3, 3, 16, 4, 8, 0.0167205
1, 3, 3, 3, 64, 5, 3, 0.016
1, 26, 26, 26, 8, 26, 4, 0.01688
1, 3, 26, 26, 4, 20, 12, 0.01672
1, 26, 3, 26, 64, 14, 1, 0.0168
1, 26, 26, 3, 12, 16, 3, 0.0166405
1, 3, 3, 26, 32, 9, 2, 0.0168
1, 3, 26, 3, 32, 26, 1, 0.01672
1, 26, 3, 3, 64, 1, 8, 0.0166405
1, 3, 3, 3, 32, 1, 2, 0.0552005
1, 26, 26, 26, 16, 2, 8, 0.0669605
1, 3, 26, 26, 16, 1, 8, 0.0569605
1, 26, 3, 26, 8, 1, 8, 0.0539205
1, 26, 26, 3, 8, 4, 2, 0.0535205
1, 3, 3, 26, 64, 1, 1, 0.0547205
1, 3, 26, 3, 4, 1, 16, 0.0541605
1, 26, 3, 3, 16, 2, 2, 0.0537605
1, 26, 3, 3, 64, 4, 3, 0.0172005
1, 3, 3, 3, 16, 16, 2, 0.0171205
1, 26, 26, 26, 16, 20, 2, 0.0188
1, 3, 26, 26, 4, 8, 4, 0.01784
1, 26, 3, 26, 8, 16, 2, 0.0176
1, 26, 26, 3, 24, 8, 5, 0.01752
1, 3, 3, 26, 16, 2, 16, 0.01744
1, 3, 26, 3, 32, 2, 7, 0.0172805
1, 32, 32, 32, 32, 8, 1, 0.0116
1, 32, 32, 32, 32, 1, 6, 0.01328
1, 32, 32, 32, 8, 40, 2, 0.00688
1, 32, 32, 32, 32, 2, 13, 0.00336
1, 32, 32, 32, 32, 5, 4, 0.01008
1, 32, 32, 32, 32, 3, 2, 0.03424
1, 32, 32, 32, 32, 4, 3, 0.0809605
1, 32, 32, 32, 32, 2, 6, 0.080801
1, 32, 32, 32, 32, 1, 6, 0.0817605
1, 32, 32, 32, 32, 1, 6, 0.0132
1, 32, 32, 32, 32, 8, 1, 0.01344
1, 32, 32, 32, 32, 4, 2, 0.01336
1, 32, 32, 32, 64, 1, 1, 0.00424
1, 32, 32, 32, 64, 13, 1, 0.00344
1, 32, 32, 32, 16, 2, 2, 0.00688
1, 32, 32, 32, 64, 5, 3, 0.0036
1, 32, 32, 32, 32, 2, 1, 0.0820005
1, 32, 32, 32, 32, 1, 4, 0.01176
1, 26, 26, 26, 4, 44, 4, 0.0184
1, 3, 26, 26, 32, 6, 1, 0.01752
1, 26, 3, 26, 32, 1, 26, 0.01736
1, 26, 26, 3, 16, 56, 1, 0.01736
1, 3, 3, 26, 4, 8, 26, 0.01704
1, 3, 26, 3, 8, 8, 3, 0.01712
1, 26, 3, 3, 64, 4, 4, 0.01624
1, 3, 3, 3, 52, 8, 2, 0.01696
1, 3, 3, 3, 24, 6, 4, 0.01704
1, 26, 26, 26, 16, 6, 2, 0.01856
1, 3, 26, 26, 64, 3, 1, 0.01744
1, 26, 3, 26, 12, 16, 1, 0.01728
1, 26, 26, 3, 4, 8, 12, 0.0172
1, 3, 3, 26, 16, 12, 3, 0.01704
1, 3, 26, 3, 16, 6, 8, 0.01712
1, 26, 3, 3, 48, 3, 4, 0.01704
1, 26, 3, 3, 4, 3, 32, 0.0157605
1, 3, 3, 3, 16, 10, 2, 0.01648
1, 26, 26, 26, 24, 1, 40, 0.0163205
1, 3, 26, 26, 32, 12, 1, 0.0164
1, 26, 3, 26, 32, 10, 2, 0.01632
1, 26, 26, 3, 20, 4, 4, 0.01632
1, 3, 3, 26, 4, 4, 8, 0.0156
1, 3, 26, 3, 64, 6, 1, 0.01648
1, 26, 3, 3, 16, 8, 2, 0.01672
1, 3, 3, 3, 32, 12, 1, 0.0167205
1, 26, 26, 26, 64, 2, 1, 0.0165605
